start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776117409,1776117589,normal,all,fe9de196,c376877b,9774
1776117589,1776117717,security_high_process,sw-wk3,fe9de196,c376877b,9774
1776117718,1776117718,transition,all,fe9de196,c376877b,9774
1776117718,1776117838,normal,all,fe9de196,c376877b,9774
1776117838,1776117977,crash_loop,sw-wk3,fe9de196,c376877b,9774
1776117977,1776117978,transition,all,fe9de196,c376877b,9774
1776117978,1776118098,normal,all,fe9de196,c376877b,9774
1776118098,1776118221,cpu_stress,sw-wk3,fe9de196,c376877b,9774
1776118222,1776118223,transition,all,fe9de196,c376877b,9774
1776118223,1776118343,normal,all,fe9de196,c376877b,9774
1776118343,1776118473,security_tmp_exec,sw-wk3,fe9de196,c376877b,9774
1776118474,1776118474,transition,all,fe9de196,c376877b,9774
1776118474,1776118594,normal,all,fe9de196,c376877b,9774
1776118594,1776118729,security_suspicious_network,sw-wk3,fe9de196,c376877b,9774
1776118730,1776118730,transition,all,fe9de196,c376877b,9774
1776118730,1776118850,normal,all,fe9de196,c376877b,9774
1776118850,1776118967,memory_leak,sw-wk3,fe9de196,c376877b,9774
1776118967,1776118968,transition,all,fe9de196,c376877b,9774
1776118968,1776119088,normal,all,fe9de196,c376877b,9774
1776119088,1776119207,edge_network_flap,sw-wk2,fe9de196,c376877b,9774
1776119208,1776119208,transition,all,fe9de196,c376877b,9774
1776119208,1776119328,normal,all,fe9de196,c376877b,9774
1776119328,1776119452,network_chaos,sw-wk3,fe9de196,c376877b,9774
1776119453,1776119453,transition,all,fe9de196,c376877b,9774
1776119453,1776119573,normal,all,fe9de196,c376877b,9774
