start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774316185,1774316365,normal,all,075e7c91,bac9ccd7,5751
1774316365,1774316471,network_chaos,sw-wk3,075e7c91,bac9ccd7,5751
1774316472,1774316532,transition,all,075e7c91,bac9ccd7,5751
1774316532,1774316652,normal,all,075e7c91,bac9ccd7,5751
1774316652,1774316779,edge_network_flap,sw-wk2,075e7c91,bac9ccd7,5751
1774316780,1774316840,transition,all,075e7c91,bac9ccd7,5751
1774316840,1774316960,normal,all,075e7c91,bac9ccd7,5751
1774316960,1774317090,security_suspicious_network,k3s-wk1,075e7c91,bac9ccd7,5751
1774317091,1774317151,transition,all,075e7c91,bac9ccd7,5751
1774317151,1774317271,normal,all,075e7c91,bac9ccd7,5751
1774317271,1774317400,security_tmp_exec,k3s-wk1,075e7c91,bac9ccd7,5751
1774317401,1774317461,transition,all,075e7c91,bac9ccd7,5751
1774317461,1774317581,normal,all,075e7c91,bac9ccd7,5751
1774317581,1774317695,memory_leak,k3s-wk1,075e7c91,bac9ccd7,5751
1774317695,1774317755,transition,all,075e7c91,bac9ccd7,5751
1774317755,1774317876,normal,all,075e7c91,bac9ccd7,5751
1774317876,1774318004,cpu_stress,k3s-wk1,075e7c91,bac9ccd7,5751
1774318005,1774318065,transition,all,075e7c91,bac9ccd7,5751
1774318065,1774318185,normal,all,075e7c91,bac9ccd7,5751
1774318185,1774318290,crash_loop,k3s-wk1,075e7c91,bac9ccd7,5751
1774318290,1774318350,transition,all,075e7c91,bac9ccd7,5751
1774318350,1774318470,normal,all,075e7c91,bac9ccd7,5751
1774318470,1774318581,security_high_process,sw-wk2,075e7c91,bac9ccd7,5751
1774318581,1774318642,transition,all,075e7c91,bac9ccd7,5751
1774318642,1774318762,normal,all,075e7c91,bac9ccd7,5751
