start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774289716,1774289897,normal,all,a8081ff8,395c7d28,6811
1774289897,1774290018,security_suspicious_network,k3s-wk1,a8081ff8,395c7d28,6811
1774290019,1774290079,transition,all,a8081ff8,395c7d28,6811
1774290079,1774290199,normal,all,a8081ff8,395c7d28,6811
1774290199,1774290312,crash_loop,k3s-wk1,a8081ff8,395c7d28,6811
1774290312,1774290372,transition,all,a8081ff8,395c7d28,6811
1774290372,1774290493,normal,all,a8081ff8,395c7d28,6811
1774290493,1774290632,security_tmp_exec,k3s-wk1,a8081ff8,395c7d28,6811
1774290633,1774290693,transition,all,a8081ff8,395c7d28,6811
1774290693,1774290813,normal,all,a8081ff8,395c7d28,6811
1774290813,1774290953,security_high_process,sw-wk2,a8081ff8,395c7d28,6811
1774290953,1774291013,transition,all,a8081ff8,395c7d28,6811
1774291013,1774291133,normal,all,a8081ff8,395c7d28,6811
1774291133,1774291255,edge_network_flap,sw-wk2,a8081ff8,395c7d28,6811
1774291256,1774291316,transition,all,a8081ff8,395c7d28,6811
1774291316,1774291436,normal,all,a8081ff8,395c7d28,6811
1774291436,1774291547,cpu_stress,k3s-wk1,a8081ff8,395c7d28,6811
1774291548,1774291608,transition,all,a8081ff8,395c7d28,6811
1774291608,1774291728,normal,all,a8081ff8,395c7d28,6811
1774291728,1774291832,memory_leak,sw-wk2,a8081ff8,395c7d28,6811
1774291833,1774291893,transition,all,a8081ff8,395c7d28,6811
1774291893,1774292013,normal,all,a8081ff8,395c7d28,6811
1774292013,1774292125,network_chaos,sw-wk2,a8081ff8,395c7d28,6811
1774292126,1774292186,transition,all,a8081ff8,395c7d28,6811
1774292186,1774292306,normal,all,a8081ff8,395c7d28,6811
