start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774276344,1774276524,normal,all,d1075218,8c6549e2,4154
1774276524,1774276630,edge_network_flap,k3s-wk1,d1075218,8c6549e2,4154
1774276630,1774276690,transition,all,d1075218,8c6549e2,4154
1774276690,1774276810,normal,all,d1075218,8c6549e2,4154
1774276810,1774276937,memory_leak,sw-wk3,d1075218,8c6549e2,4154
1774276938,1774276998,transition,all,d1075218,8c6549e2,4154
1774276998,1774277118,normal,all,d1075218,8c6549e2,4154
1774277118,1774277254,cpu_stress,k3s-wk1,d1075218,8c6549e2,4154
1774277255,1774277315,transition,all,d1075218,8c6549e2,4154
1774277315,1774277435,normal,all,d1075218,8c6549e2,4154
1774277435,1774277571,security_tmp_exec,sw-wk3,d1075218,8c6549e2,4154
1774277571,1774277631,transition,all,d1075218,8c6549e2,4154
1774277631,1774277751,normal,all,d1075218,8c6549e2,4154
1774277751,1774277858,crash_loop,sw-wk2,d1075218,8c6549e2,4154
1774277859,1774277919,transition,all,d1075218,8c6549e2,4154
1774277919,1774278039,normal,all,d1075218,8c6549e2,4154
1774278039,1774278152,security_suspicious_network,k3s-wk1,d1075218,8c6549e2,4154
1774278153,1774278213,transition,all,d1075218,8c6549e2,4154
1774278213,1774278333,normal,all,d1075218,8c6549e2,4154
1774278333,1774278438,security_high_process,sw-wk3,d1075218,8c6549e2,4154
1774278438,1774278498,transition,all,d1075218,8c6549e2,4154
1774278498,1774278619,normal,all,d1075218,8c6549e2,4154
1774278619,1774278742,network_chaos,sw-wk3,d1075218,8c6549e2,4154
1774278743,1774278803,transition,all,d1075218,8c6549e2,4154
1774278803,1774278923,normal,all,d1075218,8c6549e2,4154
