start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776369967,1776370147,normal,all,aafd9a37,98515cf5,7440
1776370147,1776370253,security_suspicious_network,sw-wk3,aafd9a37,98515cf5,7440
1776370253,1776370253,transition,all,aafd9a37,98515cf5,7440
1776370253,1776370374,normal,all,aafd9a37,98515cf5,7440
1776370374,1776370498,crash_loop,sw-wk3,aafd9a37,98515cf5,7440
1776370499,1776370499,transition,all,aafd9a37,98515cf5,7440
1776370499,1776370619,normal,all,aafd9a37,98515cf5,7440
1776370619,1776370730,edge_network_flap,sw-wk3,aafd9a37,98515cf5,7440
1776370731,1776370731,transition,all,aafd9a37,98515cf5,7440
1776370731,1776370851,normal,all,aafd9a37,98515cf5,7440
1776370851,1776370976,cpu_stress,sw-wk3,aafd9a37,98515cf5,7440
1776370976,1776370977,transition,all,aafd9a37,98515cf5,7440
1776370977,1776371097,normal,all,aafd9a37,98515cf5,7440
1776371097,1776371226,security_high_process,sw-wk3,aafd9a37,98515cf5,7440
1776371226,1776371227,transition,all,aafd9a37,98515cf5,7440
1776371227,1776371347,normal,all,aafd9a37,98515cf5,7440
1776371347,1776371465,network_chaos,sw-wk3,aafd9a37,98515cf5,7440
1776371466,1776371466,transition,all,aafd9a37,98515cf5,7440
1776371466,1776371586,normal,all,aafd9a37,98515cf5,7440
1776371586,1776371692,security_tmp_exec,sw-wk2,aafd9a37,98515cf5,7440
1776371692,1776371693,transition,all,aafd9a37,98515cf5,7440
1776371693,1776371813,normal,all,aafd9a37,98515cf5,7440
1776371813,1776371917,memory_leak,sw-wk3,aafd9a37,98515cf5,7440
1776371917,1776371918,transition,all,aafd9a37,98515cf5,7440
1776371918,1776372038,normal,all,aafd9a37,98515cf5,7440
