start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774300320,1774300500,normal,all,8a0d240c,a3dd36e5,702
1774300500,1774300630,security_tmp_exec,sw-wk2,8a0d240c,a3dd36e5,702
1774300631,1774300691,transition,all,8a0d240c,a3dd36e5,702
1774300691,1774300811,normal,all,8a0d240c,a3dd36e5,702
1774300811,1774300947,crash_loop,sw-wk2,8a0d240c,a3dd36e5,702
1774300948,1774301008,transition,all,8a0d240c,a3dd36e5,702
1774301008,1774301128,normal,all,8a0d240c,a3dd36e5,702
1774301128,1774301255,edge_network_flap,k3s-wk1,8a0d240c,a3dd36e5,702
1774301255,1774301315,transition,all,8a0d240c,a3dd36e5,702
1774301315,1774301435,normal,all,8a0d240c,a3dd36e5,702
1774301435,1774301540,security_high_process,sw-wk3,8a0d240c,a3dd36e5,702
1774301540,1774301601,transition,all,8a0d240c,a3dd36e5,702
1774301601,1774301721,normal,all,8a0d240c,a3dd36e5,702
1774301721,1774301838,network_chaos,sw-wk3,8a0d240c,a3dd36e5,702
1774301839,1774301899,transition,all,8a0d240c,a3dd36e5,702
1774301899,1774302019,normal,all,8a0d240c,a3dd36e5,702
1774302019,1774302135,cpu_stress,k3s-wk1,8a0d240c,a3dd36e5,702
1774302138,1774302198,transition,all,8a0d240c,a3dd36e5,702
1774302198,1774302318,normal,all,8a0d240c,a3dd36e5,702
1774302318,1774302455,security_suspicious_network,k3s-wk1,8a0d240c,a3dd36e5,702
1774302455,1774302515,transition,all,8a0d240c,a3dd36e5,702
1774302515,1774302635,normal,all,8a0d240c,a3dd36e5,702
1774302635,1774302747,memory_leak,sw-wk2,8a0d240c,a3dd36e5,702
1774302748,1774302808,transition,all,8a0d240c,a3dd36e5,702
1774302808,1774302928,normal,all,8a0d240c,a3dd36e5,702
