start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774210352,1774210532,normal,all,2310ef81,1a2f4382,2021
1774210532,1774210660,memory_leak,k3s-wk1,2310ef81,1a2f4382,2021
1774210661,1774210721,transition,all,2310ef81,1a2f4382,2021
1774210721,1774210842,normal,all,2310ef81,1a2f4382,2021
1774210842,1774210973,crash_loop,k3s-wk1,2310ef81,1a2f4382,2021
1774210973,1774211033,transition,all,2310ef81,1a2f4382,2021
1774211033,1774211153,normal,all,2310ef81,1a2f4382,2021
1774211153,1774211290,cpu_stress,sw-wk3,2310ef81,1a2f4382,2021
1774211291,1774211351,transition,all,2310ef81,1a2f4382,2021
1774211351,1774211471,normal,all,2310ef81,1a2f4382,2021
1774211471,1774211576,network_chaos,k3s-wk1,2310ef81,1a2f4382,2021
1774211576,1774211636,transition,all,2310ef81,1a2f4382,2021
1774211636,1774211756,normal,all,2310ef81,1a2f4382,2021
1774211756,1774211877,edge_network_flap,sw-wk3,2310ef81,1a2f4382,2021
1774211877,1774211937,transition,all,2310ef81,1a2f4382,2021
1774211937,1774212061,normal,all,2310ef81,1a2f4382,2021
1774212061,1774212179,security_tmp_exec,sw-wk2,2310ef81,1a2f4382,2021
1774212179,1774212239,transition,all,2310ef81,1a2f4382,2021
1774212239,1774212359,normal,all,2310ef81,1a2f4382,2021
1774212359,1774212478,security_suspicious_network,sw-wk3,2310ef81,1a2f4382,2021
1774212479,1774212539,transition,all,2310ef81,1a2f4382,2021
1774212539,1774212659,normal,all,2310ef81,1a2f4382,2021
1774212659,1774212790,security_high_process,sw-wk2,2310ef81,1a2f4382,2021
1774212790,1774212850,transition,all,2310ef81,1a2f4382,2021
1774212850,1774212970,normal,all,2310ef81,1a2f4382,2021
