start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776124011,1776124191,normal,all,8a6cf4f2,5be21ea4,1246
1776124191,1776124330,security_tmp_exec,sw-wk3,8a6cf4f2,5be21ea4,1246
1776124330,1776124331,transition,all,8a6cf4f2,5be21ea4,1246
1776124331,1776124451,normal,all,8a6cf4f2,5be21ea4,1246
1776124451,1776124587,crash_loop,sw-wk3,8a6cf4f2,5be21ea4,1246
1776124588,1776124588,transition,all,8a6cf4f2,5be21ea4,1246
1776124588,1776124708,normal,all,8a6cf4f2,5be21ea4,1246
1776124708,1776124817,security_high_process,sw-wk3,8a6cf4f2,5be21ea4,1246
1776124818,1776124818,transition,all,8a6cf4f2,5be21ea4,1246
1776124818,1776124938,normal,all,8a6cf4f2,5be21ea4,1246
1776124938,1776125068,security_suspicious_network,sw-wk3,8a6cf4f2,5be21ea4,1246
1776125069,1776125069,transition,all,8a6cf4f2,5be21ea4,1246
1776125069,1776125189,normal,all,8a6cf4f2,5be21ea4,1246
1776125189,1776125303,memory_leak,sw-wk3,8a6cf4f2,5be21ea4,1246
1776125303,1776125304,transition,all,8a6cf4f2,5be21ea4,1246
1776125304,1776125424,normal,all,8a6cf4f2,5be21ea4,1246
1776125424,1776125556,edge_network_flap,sw-wk3,8a6cf4f2,5be21ea4,1246
1776125557,1776125557,transition,all,8a6cf4f2,5be21ea4,1246
1776125557,1776125677,normal,all,8a6cf4f2,5be21ea4,1246
1776125677,1776125816,cpu_stress,sw-wk3,8a6cf4f2,5be21ea4,1246
1776125816,1776125817,transition,all,8a6cf4f2,5be21ea4,1246
1776125817,1776125937,normal,all,8a6cf4f2,5be21ea4,1246
1776125937,1776126057,network_chaos,sw-wk3,8a6cf4f2,5be21ea4,1246
1776126058,1776126059,transition,all,8a6cf4f2,5be21ea4,1246
1776126059,1776126179,normal,all,8a6cf4f2,5be21ea4,1246
