start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774284405,1774284585,normal,all,e18aa52a,789029c9,5092
1774284585,1774284716,memory_leak,k3s-wk1,e18aa52a,789029c9,5092
1774284718,1774284778,transition,all,e18aa52a,789029c9,5092
1774284778,1774284898,normal,all,e18aa52a,789029c9,5092
1774284898,1774285004,security_high_process,sw-wk3,e18aa52a,789029c9,5092
1774285005,1774285065,transition,all,e18aa52a,789029c9,5092
1774285065,1774285185,normal,all,e18aa52a,789029c9,5092
1774285185,1774285295,security_suspicious_network,sw-wk2,e18aa52a,789029c9,5092
1774285295,1774285355,transition,all,e18aa52a,789029c9,5092
1774285355,1774285475,normal,all,e18aa52a,789029c9,5092
1774285475,1774285605,network_chaos,sw-wk3,e18aa52a,789029c9,5092
1774285605,1774285666,transition,all,e18aa52a,789029c9,5092
1774285666,1774285786,normal,all,e18aa52a,789029c9,5092
1774285786,1774285899,cpu_stress,sw-wk2,e18aa52a,789029c9,5092
1774285900,1774285960,transition,all,e18aa52a,789029c9,5092
1774285960,1774286080,normal,all,e18aa52a,789029c9,5092
1774286080,1774286205,security_tmp_exec,sw-wk2,e18aa52a,789029c9,5092
1774286205,1774286265,transition,all,e18aa52a,789029c9,5092
1774286265,1774286385,normal,all,e18aa52a,789029c9,5092
1774286385,1774286511,edge_network_flap,k3s-wk1,e18aa52a,789029c9,5092
1774286512,1774286572,transition,all,e18aa52a,789029c9,5092
1774286572,1774286692,normal,all,e18aa52a,789029c9,5092
1774286692,1774286832,crash_loop,k3s-wk1,e18aa52a,789029c9,5092
1774286834,1774286894,transition,all,e18aa52a,789029c9,5092
1774286894,1774287014,normal,all,e18aa52a,789029c9,5092
