start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776374239,1776374419,normal,all,8cc77767,c2726bd2,9313
1776374419,1776374525,network_chaos,sw-wk2,8cc77767,c2726bd2,9313
1776374525,1776374525,transition,all,8cc77767,c2726bd2,9313
1776374525,1776374646,normal,all,8cc77767,c2726bd2,9313
1776374646,1776374773,cpu_stress,sw-wk3,8cc77767,c2726bd2,9313
1776374774,1776374774,transition,all,8cc77767,c2726bd2,9313
1776374774,1776374894,normal,all,8cc77767,c2726bd2,9313
1776374894,1776375031,security_tmp_exec,sw-wk2,8cc77767,c2726bd2,9313
1776375032,1776375033,transition,all,8cc77767,c2726bd2,9313
1776375033,1776375153,normal,all,8cc77767,c2726bd2,9313
1776375153,1776375279,security_suspicious_network,sw-wk2,8cc77767,c2726bd2,9313
1776375280,1776375280,transition,all,8cc77767,c2726bd2,9313
1776375280,1776375400,normal,all,8cc77767,c2726bd2,9313
1776375400,1776375521,memory_leak,sw-wk3,8cc77767,c2726bd2,9313
1776375521,1776375522,transition,all,8cc77767,c2726bd2,9313
1776375522,1776375642,normal,all,8cc77767,c2726bd2,9313
1776375642,1776375770,security_high_process,sw-wk3,8cc77767,c2726bd2,9313
1776375770,1776375771,transition,all,8cc77767,c2726bd2,9313
1776375771,1776375891,normal,all,8cc77767,c2726bd2,9313
1776375891,1776376030,edge_network_flap,sw-wk2,8cc77767,c2726bd2,9313
1776376031,1776376031,transition,all,8cc77767,c2726bd2,9313
1776376031,1776376151,normal,all,8cc77767,c2726bd2,9313
1776376151,1776376263,crash_loop,sw-wk3,8cc77767,c2726bd2,9313
1776376263,1776376264,transition,all,8cc77767,c2726bd2,9313
1776376264,1776376384,normal,all,8cc77767,c2726bd2,9313
