start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774305679,1774305859,normal,all,2822f64e,7216cd82,9752
1774305859,1774305960,security_suspicious_network,k3s-wk1,2822f64e,7216cd82,9752
1774305961,1774306021,transition,all,2822f64e,7216cd82,9752
1774306021,1774306141,normal,all,2822f64e,7216cd82,9752
1774306141,1774306264,edge_network_flap,k3s-wk1,2822f64e,7216cd82,9752
1774306265,1774306325,transition,all,2822f64e,7216cd82,9752
1774306325,1774306445,normal,all,2822f64e,7216cd82,9752
1774306445,1774306547,security_tmp_exec,sw-wk3,2822f64e,7216cd82,9752
1774306547,1774306607,transition,all,2822f64e,7216cd82,9752
1774306607,1774306727,normal,all,2822f64e,7216cd82,9752
1774306727,1774306864,memory_leak,sw-wk2,2822f64e,7216cd82,9752
1774306865,1774306925,transition,all,2822f64e,7216cd82,9752
1774306925,1774307045,normal,all,2822f64e,7216cd82,9752
1774307045,1774307160,network_chaos,sw-wk3,2822f64e,7216cd82,9752
1774307161,1774307221,transition,all,2822f64e,7216cd82,9752
1774307221,1774307341,normal,all,2822f64e,7216cd82,9752
1774307341,1774307444,security_high_process,k3s-wk1,2822f64e,7216cd82,9752
1774307445,1774307505,transition,all,2822f64e,7216cd82,9752
1774307505,1774307625,normal,all,2822f64e,7216cd82,9752
1774307625,1774307744,cpu_stress,k3s-wk1,2822f64e,7216cd82,9752
1774307745,1774307805,transition,all,2822f64e,7216cd82,9752
1774307805,1774307925,normal,all,2822f64e,7216cd82,9752
1774307925,1774308032,crash_loop,k3s-wk1,2822f64e,7216cd82,9752
1774308033,1774308093,transition,all,2822f64e,7216cd82,9752
1774308093,1774308213,normal,all,2822f64e,7216cd82,9752
