start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774257691,1774257871,normal,all,776d0fcc,53dabef0,1432
1774257871,1774257982,crash_loop,k3s-wk1,776d0fcc,53dabef0,1432
1774257982,1774258042,transition,all,776d0fcc,53dabef0,1432
1774258042,1774258162,normal,all,776d0fcc,53dabef0,1432
1774258162,1774258302,security_high_process,sw-wk3,776d0fcc,53dabef0,1432
1774258303,1774258363,transition,all,776d0fcc,53dabef0,1432
1774258363,1774258483,normal,all,776d0fcc,53dabef0,1432
1774258483,1774258585,edge_network_flap,k3s-wk1,776d0fcc,53dabef0,1432
1774258586,1774258646,transition,all,776d0fcc,53dabef0,1432
1774258646,1774258766,normal,all,776d0fcc,53dabef0,1432
1774258766,1774258892,security_tmp_exec,k3s-wk1,776d0fcc,53dabef0,1432
1774258892,1774258952,transition,all,776d0fcc,53dabef0,1432
1774258952,1774259072,normal,all,776d0fcc,53dabef0,1432
1774259072,1774259190,memory_leak,k3s-wk1,776d0fcc,53dabef0,1432
1774259191,1774259251,transition,all,776d0fcc,53dabef0,1432
1774259251,1774259371,normal,all,776d0fcc,53dabef0,1432
1774259371,1774259480,network_chaos,sw-wk2,776d0fcc,53dabef0,1432
1774259480,1774259540,transition,all,776d0fcc,53dabef0,1432
1774259540,1774259660,normal,all,776d0fcc,53dabef0,1432
1774259660,1774259787,cpu_stress,k3s-wk1,776d0fcc,53dabef0,1432
1774259787,1774259847,transition,all,776d0fcc,53dabef0,1432
1774259847,1774259968,normal,all,776d0fcc,53dabef0,1432
1774259968,1774260075,security_suspicious_network,k3s-wk1,776d0fcc,53dabef0,1432
1774260076,1774260136,transition,all,776d0fcc,53dabef0,1432
1774260136,1774260256,normal,all,776d0fcc,53dabef0,1432
