start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776372103,1776372283,normal,all,bec6da1a,b1099a96,3703
1776372283,1776372389,security_tmp_exec,sw-wk3,bec6da1a,b1099a96,3703
1776372389,1776372390,transition,all,bec6da1a,b1099a96,3703
1776372390,1776372510,normal,all,bec6da1a,b1099a96,3703
1776372510,1776372611,security_suspicious_network,sw-wk3,bec6da1a,b1099a96,3703
1776372611,1776372612,transition,all,bec6da1a,b1099a96,3703
1776372612,1776372732,normal,all,bec6da1a,b1099a96,3703
1776372732,1776372837,edge_network_flap,sw-wk3,bec6da1a,b1099a96,3703
1776372838,1776372838,transition,all,bec6da1a,b1099a96,3703
1776372838,1776372958,normal,all,bec6da1a,b1099a96,3703
1776372958,1776373089,cpu_stress,sw-wk3,bec6da1a,b1099a96,3703
1776373090,1776373090,transition,all,bec6da1a,b1099a96,3703
1776373090,1776373210,normal,all,bec6da1a,b1099a96,3703
1776373210,1776373320,security_high_process,sw-wk3,bec6da1a,b1099a96,3703
1776373320,1776373321,transition,all,bec6da1a,b1099a96,3703
1776373321,1776373441,normal,all,bec6da1a,b1099a96,3703
1776373441,1776373547,network_chaos,sw-wk2,bec6da1a,b1099a96,3703
1776373548,1776373548,transition,all,bec6da1a,b1099a96,3703
1776373548,1776373668,normal,all,bec6da1a,b1099a96,3703
1776373668,1776373796,crash_loop,sw-wk3,bec6da1a,b1099a96,3703
1776373796,1776373797,transition,all,bec6da1a,b1099a96,3703
1776373797,1776373917,normal,all,bec6da1a,b1099a96,3703
1776373917,1776374053,memory_leak,sw-wk3,bec6da1a,b1099a96,3703
1776374053,1776374053,transition,all,bec6da1a,b1099a96,3703
1776374053,1776374174,normal,all,bec6da1a,b1099a96,3703
