start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774318827,1774319007,normal,all,18bfbe0c,b89c4b35,7382
1774319007,1774319140,memory_leak,k3s-wk1,18bfbe0c,b89c4b35,7382
1774319140,1774319200,transition,all,18bfbe0c,b89c4b35,7382
1774319200,1774319320,normal,all,18bfbe0c,b89c4b35,7382
1774319320,1774319433,network_chaos,sw-wk2,18bfbe0c,b89c4b35,7382
1774319434,1774319494,transition,all,18bfbe0c,b89c4b35,7382
1774319494,1774319614,normal,all,18bfbe0c,b89c4b35,7382
1774319614,1774319743,security_tmp_exec,sw-wk2,18bfbe0c,b89c4b35,7382
1774319744,1774319804,transition,all,18bfbe0c,b89c4b35,7382
1774319804,1774319924,normal,all,18bfbe0c,b89c4b35,7382
1774319924,1774320055,crash_loop,k3s-wk1,18bfbe0c,b89c4b35,7382
1774320055,1774320115,transition,all,18bfbe0c,b89c4b35,7382
1774320115,1774320235,normal,all,18bfbe0c,b89c4b35,7382
1774320235,1774320351,security_suspicious_network,sw-wk3,18bfbe0c,b89c4b35,7382
1774320352,1774320412,transition,all,18bfbe0c,b89c4b35,7382
1774320412,1774320532,normal,all,18bfbe0c,b89c4b35,7382
1774320532,1774320662,security_high_process,sw-wk2,18bfbe0c,b89c4b35,7382
1774320662,1774320722,transition,all,18bfbe0c,b89c4b35,7382
1774320722,1774320842,normal,all,18bfbe0c,b89c4b35,7382
1774320842,1774320982,edge_network_flap,k3s-wk1,18bfbe0c,b89c4b35,7382
1774320982,1774321043,transition,all,18bfbe0c,b89c4b35,7382
1774321043,1774321163,normal,all,18bfbe0c,b89c4b35,7382
1774321163,1774321300,cpu_stress,sw-wk2,18bfbe0c,b89c4b35,7382
1774321301,1774321361,transition,all,18bfbe0c,b89c4b35,7382
1774321361,1774321481,normal,all,18bfbe0c,b89c4b35,7382
