start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774252433,1774252613,normal,all,d0d4db27,0dd88a80,3411
1774252613,1774252719,security_tmp_exec,k3s-wk1,d0d4db27,0dd88a80,3411
1774252719,1774252779,transition,all,d0d4db27,0dd88a80,3411
1774252779,1774252899,normal,all,d0d4db27,0dd88a80,3411
1774252899,1774253020,edge_network_flap,sw-wk3,d0d4db27,0dd88a80,3411
1774253021,1774253081,transition,all,d0d4db27,0dd88a80,3411
1774253081,1774253201,normal,all,d0d4db27,0dd88a80,3411
1774253201,1774253336,crash_loop,k3s-wk1,d0d4db27,0dd88a80,3411
1774253337,1774253397,transition,all,d0d4db27,0dd88a80,3411
1774253397,1774253517,normal,all,d0d4db27,0dd88a80,3411
1774253517,1774253648,memory_leak,sw-wk3,d0d4db27,0dd88a80,3411
1774253648,1774253708,transition,all,d0d4db27,0dd88a80,3411
1774253708,1774253828,normal,all,d0d4db27,0dd88a80,3411
1774253828,1774253942,security_high_process,sw-wk2,d0d4db27,0dd88a80,3411
1774253942,1774254002,transition,all,d0d4db27,0dd88a80,3411
1774254002,1774254123,normal,all,d0d4db27,0dd88a80,3411
1774254123,1774254232,security_suspicious_network,sw-wk2,d0d4db27,0dd88a80,3411
1774254233,1774254293,transition,all,d0d4db27,0dd88a80,3411
1774254293,1774254413,normal,all,d0d4db27,0dd88a80,3411
1774254413,1774254520,network_chaos,k3s-wk1,d0d4db27,0dd88a80,3411
1774254520,1774254580,transition,all,d0d4db27,0dd88a80,3411
1774254580,1774254700,normal,all,d0d4db27,0dd88a80,3411
1774254700,1774254825,cpu_stress,sw-wk3,d0d4db27,0dd88a80,3411
1774254825,1774254885,transition,all,d0d4db27,0dd88a80,3411
1774254885,1774255006,normal,all,d0d4db27,0dd88a80,3411
