start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776145963,1776146143,normal,all,402c935e,fa70fd18,3498
1776146143,1776146283,edge_network_flap,sw-wk3,402c935e,fa70fd18,3498
1776146283,1776146284,transition,all,402c935e,fa70fd18,3498
1776146284,1776146404,normal,all,402c935e,fa70fd18,3498
1776146404,1776146519,security_tmp_exec,sw-wk3,402c935e,fa70fd18,3498
1776146519,1776146520,transition,all,402c935e,fa70fd18,3498
1776146520,1776146640,normal,all,402c935e,fa70fd18,3498
1776146640,1776146778,network_chaos,sw-wk2,402c935e,fa70fd18,3498
1776146778,1776146779,transition,all,402c935e,fa70fd18,3498
1776146779,1776146899,normal,all,402c935e,fa70fd18,3498
1776146899,1776147037,crash_loop,sw-wk3,402c935e,fa70fd18,3498
1776147037,1776147038,transition,all,402c935e,fa70fd18,3498
1776147038,1776147158,normal,all,402c935e,fa70fd18,3498
1776147158,1776147263,cpu_stress,sw-wk3,402c935e,fa70fd18,3498
1776147263,1776147264,transition,all,402c935e,fa70fd18,3498
1776147264,1776147384,normal,all,402c935e,fa70fd18,3498
1776147384,1776147504,security_high_process,sw-wk3,402c935e,fa70fd18,3498
1776147504,1776147505,transition,all,402c935e,fa70fd18,3498
1776147505,1776147625,normal,all,402c935e,fa70fd18,3498
1776147625,1776147739,memory_leak,sw-wk3,402c935e,fa70fd18,3498
1776147739,1776147740,transition,all,402c935e,fa70fd18,3498
1776147740,1776147860,normal,all,402c935e,fa70fd18,3498
1776147860,1776147985,security_suspicious_network,sw-wk3,402c935e,fa70fd18,3498
1776147985,1776147986,transition,all,402c935e,fa70fd18,3498
1776147986,1776148106,normal,all,402c935e,fa70fd18,3498
