start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1776115198,1776115378,normal,all,31b422f5,fdf03006,8815
1776115378,1776115504,edge_network_flap,sw-wk3,31b422f5,fdf03006,8815
1776115504,1776115505,transition,all,31b422f5,fdf03006,8815
1776115505,1776115625,normal,all,31b422f5,fdf03006,8815
1776115625,1776115741,security_suspicious_network,sw-wk3,31b422f5,fdf03006,8815
1776115741,1776115742,transition,all,31b422f5,fdf03006,8815
1776115742,1776115862,normal,all,31b422f5,fdf03006,8815
1776115862,1776115974,crash_loop,sw-wk3,31b422f5,fdf03006,8815
1776115974,1776115975,transition,all,31b422f5,fdf03006,8815
1776115975,1776116095,normal,all,31b422f5,fdf03006,8815
1776116095,1776116195,cpu_stress,sw-wk3,31b422f5,fdf03006,8815
1776116196,1776116196,transition,all,31b422f5,fdf03006,8815
1776116196,1776116316,normal,all,31b422f5,fdf03006,8815
1776116316,1776116457,security_tmp_exec,sw-wk3,31b422f5,fdf03006,8815
1776116458,1776116458,transition,all,31b422f5,fdf03006,8815
1776116458,1776116578,normal,all,31b422f5,fdf03006,8815
1776116578,1776116701,security_high_process,sw-wk3,31b422f5,fdf03006,8815
1776116702,1776116702,transition,all,31b422f5,fdf03006,8815
1776116702,1776116823,normal,all,31b422f5,fdf03006,8815
1776116823,1776116961,memory_leak,sw-wk3,31b422f5,fdf03006,8815
1776116962,1776116962,transition,all,31b422f5,fdf03006,8815
1776116962,1776117082,normal,all,31b422f5,fdf03006,8815
1776117082,1776117223,network_chaos,sw-wk3,31b422f5,fdf03006,8815
1776117223,1776117224,transition,all,31b422f5,fdf03006,8815
1776117224,1776117344,normal,all,31b422f5,fdf03006,8815
