start_time,end_time,label,target_node,run_id,fault_order_hash,intensity_seed
1774308278,1774308458,normal,all,0dc5443b,0a594227,8515
1774308458,1774308585,memory_leak,sw-wk3,0dc5443b,0a594227,8515
1774308585,1774308645,transition,all,0dc5443b,0a594227,8515
1774308646,1774308766,normal,all,0dc5443b,0a594227,8515
1774308766,1774308873,security_tmp_exec,k3s-wk1,0dc5443b,0a594227,8515
1774308874,1774308934,transition,all,0dc5443b,0a594227,8515
1774308934,1774309054,normal,all,0dc5443b,0a594227,8515
1774309054,1774309161,cpu_stress,sw-wk3,0dc5443b,0a594227,8515
1774309161,1774309221,transition,all,0dc5443b,0a594227,8515
1774309221,1774309342,normal,all,0dc5443b,0a594227,8515
1774309342,1774309459,security_suspicious_network,sw-wk2,0dc5443b,0a594227,8515
1774309460,1774309520,transition,all,0dc5443b,0a594227,8515
1774309520,1774309640,normal,all,0dc5443b,0a594227,8515
1774309640,1774309765,security_high_process,sw-wk3,0dc5443b,0a594227,8515
1774309765,1774309825,transition,all,0dc5443b,0a594227,8515
1774309825,1774309945,normal,all,0dc5443b,0a594227,8515
1774309945,1774310048,network_chaos,k3s-wk1,0dc5443b,0a594227,8515
1774310049,1774310109,transition,all,0dc5443b,0a594227,8515
1774310109,1774310229,normal,all,0dc5443b,0a594227,8515
1774310229,1774310345,edge_network_flap,sw-wk2,0dc5443b,0a594227,8515
1774310345,1774310405,transition,all,0dc5443b,0a594227,8515
1774310405,1774310525,normal,all,0dc5443b,0a594227,8515
1774310525,1774310657,crash_loop,sw-wk2,0dc5443b,0a594227,8515
1774310658,1774310718,transition,all,0dc5443b,0a594227,8515
1774310718,1774310838,normal,all,0dc5443b,0a594227,8515
